"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.011842781E0,-3.413805962E0,-1.925325871E0,5.134090185E-1,3.952788847E0
2.020052627E0,-2.813194752E0,-1.420387268E0,7.340689898E-1,3.235803144E0
2.027849652E0,-2.279707909E0,-9.012527466E-1,8.482235670E-1,2.593994580E0
2.036042421E0,-1.608485699E0,-4.366130829E-1,7.655745745E-1,1.834110590E0
2.044352690E0,-8.695044518E-1,-4.088439941E-1,5.625486374E-1,1.113396772E0
2.052511037E0,4.174780846E-2,-8.967456818E-1,2.606406212E-1,9.347883347E-1
2.061130204E0,6.165950298E-1,-1.227802277E0,-1.158225536E-2,1.373980353E0
2.069372973E0,1.201989174E0,-1.205322266E0,7.882571220E-2,1.704052004E0
2.077582704E0,1.912901163E0,-8.244075775E-1,2.490601540E-1,2.097824986E0
2.085753229E0,2.646102667E0,-3.158969879E-1,1.303435564E-1,2.668077899E0
2.094004780E0,3.110610962E0,-2.052593231E-2,-3.892799616E-1,3.134941907E0
2.102214704E0,3.387287378E0,2.655467987E-1,-1.145931721E0,3.585720345E0
2.110148306E0,3.349244356E0,3.773145676E-1,-1.809229136E0,3.825325359E0
2.118125767E0,3.217783928E0,4.578990936E-1,-2.414021730E0,4.048617777E0
2.126355460E0,3.073683023E0,5.335111618E-1,-2.716686487E0,4.136731434E0
2.135080280E0,3.148723602E0,4.694623947E-1,-2.578918219E0,4.097032395E0
2.143296780E0,3.464551926E0,2.197008133E-1,-2.082064152E0,4.048009341E0
2.151546703E0,4.008179665E0,-1.887702942E-1,-1.485018253E0,4.278599965E0
2.159756434E0,4.541147709E0,-5.201940536E-1,-9.868484735E-1,4.676162345E0
2.167965626E0,4.735850811E0,-6.228046417E-1,-7.265478373E-1,4.831567063E0
2.176175742E0,4.448666573E0,-4.474840164E-1,-5.055493116E-1,4.499606241E0
2.184386088E0,3.244255543E0,2.184944153E-1,-3.483225107E-1,3.270208313E0
2.192148806E0,2.518718719E0,8.551902771E-1,-8.141982555E-2,2.661188379E0
