"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.515486999E0,8.922653198E0,-1.753061295E0,1.317908049E0,9.188244970E0
1.523579460E0,1.188867855E1,-3.018035889E0,1.723381519E0,1.238625295E1
1.532302614E0,9.146469116E0,-3.605670929E-1,2.622931957E0,9.521957676E0
1.540405076E0,5.523887634E0,1.889419556E0,2.147177219E0,6.220418866E0
1.548784333E0,3.951076508E0,3.616127968E0,3.371002197E0,6.328589326E0
1.556993756E0,3.147897243E0,4.405268669E0,4.775707722E0,7.219628338E0
1.564880268E0,3.021116257E0,3.826220512E0,4.451675892E0,6.601857700E0
1.572697653E0,2.903954506E0,2.551311970E0,2.597533703E0,4.657180035E0
1.580984268E0,4.258007050E0,2.610504150E0,7.650787830E-1,5.052791456E0
1.589473230E0,5.417517662E0,1.499721050E0,5.549311638E-1,5.648593581E0
1.597587614E0,5.168769360E0,3.553361893E-1,1.490939379E0,5.391228128E0
1.605799499E0,4.880875587E0,4.510936737E-1,2.316556454E0,5.421518773E0
1.614325114E0,4.393993378E0,1.421191692E0,7.242951393E-1,4.674565978E0
1.622438845E0,3.319525719E0,1.867875099E0,-3.510925770E-1,3.825111029E0
1.630869332E0,3.137410879E0,2.005711555E0,-1.096198082E0,3.881736223E0
1.639077217E0,3.287672520E0,1.105191231E0,-4.646570683E-1,3.499449163E0
1.647119191E0,3.126185894E0,1.586322784E-1,2.441663742E-1,3.139716494E0
1.655029922E0,2.722314358E0,-7.126617432E-2,9.849005938E-1,2.895876985E0
1.663155691E0,4.270646095E0,6.777782440E-1,2.425592422E0,4.957953209E0
1.671788768E0,4.261626720E0,3.298225403E-1,3.317322731E0,5.410626148E0
1.679675883E0,4.164002419E0,-4.561157227E-1,3.985116482E0,5.781704858E0
1.687747768E0,4.294919968E0,-1.433797836E0,5.233283997E0,6.920214964E0
1.696377768E0,5.023671150E0,-2.081741333E0,6.034410000E0,8.123116572E0
1.704538883E0,5.269813538E0,-2.562797546E0,6.546737671E0,8.786275668E0
1.712948332E0,4.660406590E0,-2.870254517E0,7.062040329E0,8.934772755E0
1.721168409E0,3.259083509E0,-3.290262222E0,6.637581825E0,8.093512420E0
1.729127883E0,2.293568611E0,-1.994618416E0,4.225624561E0,5.205272570E0
1.736903306E0,1.025711536E0,-5.685806274E-1,5.441977024E0,5.566909557E0
1.745149576E0,1.003002405E0,-2.700614929E-2,6.414394855E0,6.492395900E0
1.753851306E0,1.288363934E0,-5.568275452E-1,3.725937366E0,3.981525813E0
1.761789383E0,7.666034102E-1,-1.321970940E0,1.363603115E0,2.048097021E0
1.769852845E0,-7.445812225E-1,-1.838273048E0,-6.515203714E-1,2.087612941E0
1.778470268E0,-1.769259930E0,-1.730126381E0,-1.397809267E0,2.842092317E0
1.786662076E0,-2.120759010E0,-2.067852020E-2,-2.440700293E0,3.233429186E0
1.795040370E0,-3.950573444E0,1.057950020E0,-5.808585167E0,7.103939078E0
1.803247678E0,-5.813364029E0,9.402618408E-1,-6.713654995E0,8.930423117E0
1.811162460E0,-6.555713177E0,-7.660646439E-1,-4.819458485E0,8.172601200E0
1.818968191E0,-7.954659939E0,3.123941422E-1,-5.229613781E0,9.524865623E0
1.827243883E0,-7.256513596E0,6.892623901E-1,-3.063018799E0,7.906589427E0
1.835659422E0,-4.237270355E0,-1.754570961E0,1.395271778E0,4.793721170E0
1.843840191E0,-1.470020056E0,-4.103186607E0,4.873662949E0,6.538324696E0
1.851993153E0,6.018208265E-1,-5.037289619E0,6.355022907E0,8.131592167E0
1.860546845E0,2.431600094E0,-6.875747681E0,8.772480011E0,1.140811074E1
1.868771691E0,2.979929686E0,-7.421094894E0,6.412771225E0,1.025067145E1
1.877130793E0,2.475489616E0,-6.836440086E0,1.991173983E0,7.538549975E0
1.885305485E0,2.062979221E0,-5.574718475E0,-1.563262939E0,6.146312745E0
1.893172383E0,2.077290535E0,-2.942717552E0,-4.377321243E0,5.668832669E0
1.901034999E0,2.594782352E0,1.033279419E0,-2.607318640E0,3.820820894E0
1.909414999E0,1.116083026E0,2.718442440E0,1.930599809E-1,2.944969062E0
1.917761422E0,-1.081017733E0,1.572632790E0,-9.568412900E-1,2.134787690E0
1.926091922E0,-2.849689007E0,-1.996994019E-1,-1.998795986E0,3.486515837E0
1.934050691E0,-4.119082451E0,-3.772821426E-1,-2.448845148E0,4.806872644E0
1.942653345E0,-5.820847988E0,5.535774231E-1,-2.350010633E0,6.301687809E0
1.950850345E0,-7.133183956E0,4.018287659E-1,-2.351052284E0,7.521384617E0
1.959191100E0,-6.486565590E0,4.241647720E-1,-2.276999950E0,6.887683041E0
1.967398562E0,-5.118009567E0,5.925941467E-1,-2.075463057E0,5.554523981E0
1.975357922E0,-3.852519274E0,1.053917885E0,-1.253889561E0,4.186273605E0
1.983154422E0,-2.816953659E0,1.901799679E0,5.014263391E-1,3.435621968E0
1.991454614E0,-2.099185705E0,2.695800781E0,1.637223721E0,3.788723266E0
2.000075883E0,-2.028652430E0,3.222722054E0,1.741044044E0,4.187195061E0
2.008076768E0,-2.115467310E0,3.442183018E0,1.503417253E0,4.310926734E0
2.016164729E0,-1.939827204E0,3.378418922E0,1.330917716E0,4.116793165E0
2.024755768E0,-1.704813957E0,3.057012558E0,1.488312006E0,3.803523240E0
2.032981537E0,-1.526774645E0,3.380787373E0,9.353700280E-1,3.825660879E0
2.041313138E0,-1.600539923E0,3.564790726E0,3.289659619E-1,3.921438456E0
2.049520408E0,-2.124908447E0,3.456843376E0,-1.277413964E-1,4.059719190E0
2.057464460E0,-2.455132961E0,3.119502068E0,-4.452197850E-1,3.994645374E0
2.065279768E0,-2.259946346E0,2.840461731E0,-7.431640625E-1,3.705114459E0
2.073589268E0,-2.057604313E0,2.539857388E0,-7.732481956E-1,3.358946833E0
2.082036845E0,-1.876811504E0,2.299260139E0,-5.729384422E-1,3.022792925E0
2.090194922E0,-1.381452799E0,2.032950878E0,7.583177090E-2,2.459075348E0
2.098370191E0,-4.939569235E-1,1.859305859E0,1.160773993E0,2.246866258E0
2.106907768E0,5.652761459E-1,1.688704967E0,2.255663633E0,2.873896313E0
2.115069614E0,1.734909534E0,1.383014679E0,3.095976830E0,3.808899214E0
2.123403561E0,2.992641926E0,9.184932709E-1,3.444227934E0,4.654271333E0
2.131613177E0,3.992584229E0,2.730798721E-1,3.606237411E0,5.387044617E0
2.139601729E0,4.860836506E0,-3.566198349E-1,3.709860086E0,6.125191516E0
2.147359922E0,5.752073288E0,-8.529253006E-1,3.853414536E0,6.975860682E0
2.155693498E0,6.856269360E0,-1.317960739E0,4.105415821E0,8.099375847E0
2.164215191E0,7.755151272E0,-1.733222961E0,4.165227890E0,8.971931590E0
2.172260691E0,8.097414017E0,-2.139583588E0,3.485652447E0,9.071698003E0
2.180384922E0,7.529643536E0,-2.474736214E0,2.650002956E0,8.357174569E0
2.188983806E0,6.193396091E0,-2.457730293E0,2.286651611E0,7.044669540E0
2.197249114E0,3.964756727E0,-2.226729393E0,2.295958757E0,5.094020643E0
2.205533830E0,1.279306173E0,-1.531126022E0,2.528527260E0,3.220934846E0
2.213741407E0,-6.754623652E-1,-5.233249664E-1,2.470942974E0,2.614512882E0
2.221801421E0,-1.815023184E0,8.899908066E-1,2.475792646E0,3.196238730E0
2.229477191E0,-1.901355028E0,2.080908298E0,2.787752151E0,3.964453600E0
2.237781152E0,-1.581472874E0,2.661161900E0,2.972012043E0,4.291351150E0
2.246259691E0,-1.397125721E0,2.826303482E0,2.601534367E0,4.087533818E0
2.254356460E0,-1.357145309E0,2.473686218E0,1.678248048E0,3.282907767E0
2.262512768E0,-1.540080070E0,1.572940826E0,6.814981699E-1,2.304436856E0
2.271198368E0,-1.653218746E0,8.027553558E-2,-1.766214669E-1,1.664563464E0
2.279288229E0,-1.672957540E0,-1.729758263E0,-8.826152086E-1,2.563173850E0
2.287629253E0,-1.630352855E0,-4.348992348E0,-1.439911246E0,4.862625759E0
2.295840714E0,-1.948430419E0,-6.419266701E0,-1.477134228E0,6.869155086E0
2.303808614E0,-2.728552818E0,-7.887092590E0,-1.426310539E0,8.466734422E0
2.311620768E0,-3.292893887E0,-8.853798866E0,-1.885794997E0,9.632711315E0
2.319893306E0,-3.332903385E0,-8.246279716E0,-2.280108929E0,9.181953543E0
2.328374575E0,-2.922877789E0,-4.451928139E0,-6.381564140E-1,5.363778736E0
2.336622229E0,-2.325551987E0,-1.190589905E0,2.574770927E0,3.668125092E0
2.344841152E0,-1.922282100E0,7.982149124E-1,4.106621742E0,4.603982803E0
2.353202806E0,-1.698687315E0,2.342007637E0,4.319195271E0,5.198652340E0
2.361398652E0,-1.616502285E0,3.553870678E0,3.709537983E0,5.385512834E0
