"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.672823000E0,-1.338328260E-1,4.255963740E0,-3.850035996E0,5.740550127E0
2.682750000E0,-1.791332522E-1,4.129754514E0,-3.541719332E0,5.443412247E0
2.692677000E0,-2.466677159E-1,3.933815487E0,-3.213618028E0,5.085576671E0
2.702604000E0,-1.563712111E-1,3.586449362E0,-3.088117484E0,4.735350101E0
2.712531000E0,-2.538548210E-1,3.174827600E0,-3.306432052E0,4.590911181E0
2.722458000E0,-4.422474316E-1,3.106314604E0,-3.300546244E0,4.553941010E0
2.732385000E0,-6.801156726E-1,2.951088570E0,-3.195680525E0,4.402709972E0
2.742312000E0,-1.008425722E0,2.624466612E0,-3.129527466E0,4.206981055E0
2.752239000E0,-1.259259871E0,2.165811601E0,-2.774164689E0,3.737976061E0
2.762165000E0,-1.342539717E0,1.562621605E0,-2.165310495E0,2.988773781E0
2.772092000E0,-1.232397763E0,8.821565616E-1,-1.464670218E0,2.107667738E0
2.782019001E0,-9.900359362E-1,2.437511247E-1,-8.200731647E-1,1.308474593E0
2.791946000E0,-7.718388981E-1,-3.314763165E-1,-3.377954024E-1,9.053825527E-1
2.801873000E0,-5.637291840E-1,-8.458868676E-1,-2.313041568E-2,1.016784245E0
2.811800000E0,-2.598987955E-1,-1.272659351E0,2.238735151E-1,1.318077599E0
2.821727000E0,6.736664861E-2,-1.683961270E0,2.685497510E-1,1.706570477E0
2.831654000E0,5.509214428E-1,-2.086718654E0,1.607282639E-2,2.158278831E0
2.841581000E0,1.373264204E0,-2.372531140E0,-7.937910998E-1,2.853920618E0
2.851508000E0,1.970128098E0,-2.487646444E0,-1.158750912E0,3.378238184E0
2.861435000E0,2.839890024E0,-2.517238033E0,-1.444627717E0,4.060592556E0
2.871362000E0,3.718378627E0,-2.619904030E0,-1.801689695E0,4.892476111E0
2.881289000E0,4.404334791E0,-2.689454906E0,-1.761600600E0,5.452941345E0
2.891216000E0,4.934454764E0,-2.857139018E0,-1.230619040E0,5.833224700E0
2.901143000E0,5.425618540E0,-2.981615129E0,-1.161065240E0,6.298844165E0
2.911069000E0,4.956046193E0,-3.021690776E0,-4.305328274E-1,5.820512651E0
2.920996000E0,4.260404993E0,-2.893612195E0,3.430005938E-1,5.161559032E0
2.930923000E0,3.900428470E0,-2.382462051E0,6.430101192E-1,4.615509689E0
2.940850000E0,3.861283993E0,-1.506760815E0,8.904695481E-1,4.239431359E0
2.950777000E0,3.734786791E0,-8.866513163E-1,9.937038946E-1,3.965126778E0
2.960704000E0,3.254298569E0,-8.301473325E-1,9.442861515E-1,3.488736176E0
2.970631000E0,2.518709192E0,-7.637492752E-1,1.355158301E0,2.960348454E0
2.980558001E0,1.960172921E0,-7.900050277E-1,1.505746908E0,2.594929589E0
2.990485000E0,1.974576367E0,-1.123263575E0,1.473556817E0,2.707774470E0
3.000412000E0,2.044482461E0,-1.781962359E0,1.688209857E0,3.194581491E0
3.010339000E0,1.674841368E0,-2.473095063E0,1.856784500E0,3.516950594E0
3.020266000E0,1.215573277E0,-2.712612219E0,2.132881252E0,3.658560629E0
