"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.019705876E0,5.377299786E0,-3.821299791E0,-1.158000007E-1,6.597809843E0
2.029693376E0,1.458459949E1,-5.277999878E0,2.031199932E0,1.564268514E1
2.039693376E0,2.447559929E1,-6.562500000E0,4.861799717E0,2.580229570E1
2.049693376E0,3.155749893E1,-7.179100037E0,7.869999886E0,3.330693793E1
2.059693376E0,3.314459991E1,-5.322099686E0,7.929199696E0,3.449291893E1
2.069701189E0,3.169289970E1,-2.240299940E0,5.608900070E0,3.226327007E1
2.079693376E0,2.976369858E1,-7.203999758E-1,2.583400011E0,2.988428826E1
2.089693376E0,2.871150017E1,-1.652599931E0,1.344900012E0,2.879045127E1
2.099693376E0,2.743659973E1,-4.692800045E0,1.346099973E0,2.786756829E1
2.109693376E0,2.500339890E1,-7.171000004E0,2.416699886E0,2.612343078E1
2.119696501E0,2.089539909E1,-8.070599556E0,3.652400017E0,2.269564510E1
2.129693376E0,1.604999924E1,-7.248999596E0,3.969299793E0,1.805286159E1
2.139693376E0,1.055480003E1,-5.074299812E0,2.567699909E0,1.198938719E1
2.149693376E0,5.117399693E0,-2.033599854E0,9.869999439E-2,5.507544795E0
2.159693376E0,1.692999899E-1,1.239599943E0,-2.692499876E0,2.968977280E0
2.169705876E0,-3.890199900E0,3.890699863E0,-4.715899944E0,7.246441401E0
2.179693376E0,-6.291100025E0,5.585499763E0,-4.985199928E0,9.778955234E0
2.189693376E0,-7.626399994E0,6.088699818E0,-3.669899940E0,1.042604469E1
2.199693376E0,-8.674300194E0,5.615299702E0,-1.959699988E0,1.051739030E1
2.209693376E0,-9.512899399E0,4.759099960E0,-1.322600007E0,1.071884127E1
2.219704314E0,-1.014050007E1,3.630399942E0,-2.185299873E0,1.099022661E1
2.229693376E0,-1.105459976E1,2.618999958E0,-3.331099987E0,1.183890045E1
2.239693376E0,-1.200819969E1,1.929099917E0,-4.183399677E0,1.286153642E1
2.249693376E0,-1.241119957E1,1.423200011E0,-4.632100105E0,1.332365282E1
2.259693376E0,-1.208640003E1,1.168900013E0,-4.209700108E0,1.285180797E1
2.269702751E0,-1.128839970E1,1.248199940E0,-2.951200008E0,1.173437481E1
2.279693376E0,-1.013539982E1,1.776499987E0,-1.356699944E0,1.037896509E1
2.289693376E0,-9.315199852E0,2.587800026E0,6.289999932E-2,9.668175302E0
2.299693376E0,-8.976699829E0,3.316599846E0,1.036399961E0,9.625751879E0
2.309693376E0,-9.052399635E0,3.678200006E0,1.379099965E0,9.867979082E0
2.319694939E0,-9.405499458E0,3.658099890E0,1.005599976E0,1.014181178E1
2.329693376E0,-9.898200035E0,3.198499918E0,2.069999874E-1,1.040421139E1
2.339693376E0,-1.014750004E1,2.609999895E0,-5.393999815E-1,1.049165425E1
2.349693376E0,-9.966300011E0,2.076799870E0,-1.105999947E0,1.024028659E1
2.359693376E0,-9.638400078E0,1.751500010E0,-1.399799943E0,9.895754050E0
2.369704314E0,-9.359000206E0,1.695699930E0,-1.453799963E0,9.621840647E0
2.379693376E0,-9.235199928E0,1.791399956E0,-1.579499960E0,9.539017331E0
2.389693376E0,-9.070799828E0,2.056299925E0,-1.890299916E0,9.491101763E0
2.399693376E0,-8.777899742E0,2.281899929E0,-2.298300028E0,9.356322685E0
2.409693376E0,-8.651599884E0,2.240399837E0,-2.771100044E0,9.356739146E0
2.419696501E0,-8.800899506E0,2.007099867E0,-2.999300003E0,9.512101897E0
2.429693376E0,-8.961199760E0,2.004799843E0,-2.723299980E0,9.578031444E0
2.439693376E0,-8.906399727E0,2.178299904E0,-2.373899937E0,9.471237906E0
2.449693376E0,-8.763599396E0,2.174499989E0,-2.179699898E0,9.288714454E0
2.459693376E0,-8.209799767E0,1.756599903E0,-1.853399992E0,8.597764067E0
2.469701189E0,-6.421299934E0,6.134999990E-1,-1.241899967E0,6.569002255E0
2.479693376E0,-3.416800022E0,-7.170999646E-1,-3.203999996E-1,3.505910853E0
2.489693376E0,7.366999984E-1,-1.668999910E0,6.924999952E-1,1.951369732E0
2.499696501E0,6.021299839E0,-2.424499989E0,1.536299944E0,6.670417488E0
2.509693376E0,1.316199970E1,-2.954499960E0,2.316200018E0,1.368693131E1
2.519696501E0,2.091160011E1,-3.608599901E0,2.820499897E0,2.140729390E1
2.529693376E0,2.735599899E1,-4.958899975E0,2.590899944E0,2.792228738E1
2.539693376E0,3.080729866E1,-5.755699635E0,2.132200003E0,3.141280003E1
2.549693376E0,3.177619934E1,-5.375699997E0,1.001799941E0,3.224327214E1
2.559693376E0,3.129299927E1,-5.030600071E0,7.559999824E-2,3.169486481E1
2.569702751E0,3.025070000E1,-5.114299774E0,1.047199965E0,3.069784260E1
2.579693376E0,2.880639839E1,-5.319599628E0,3.690399885E0,2.952500262E1
2.589693376E0,2.622389984E1,-5.531499863E0,6.455100060E0,2.756734899E1
2.599693376E0,2.174759865E1,-5.527100086E0,8.067299843E0,2.384508773E1
