"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.013892392E0,5.261012316E-1,-5.282335281E-1,2.834269404E-2,7.460673391E-1
2.022132469E0,7.668228149E-1,-6.116189957E-1,-2.961668968E-1,1.024602292E0
2.030373546E0,6.601561308E-1,-5.907068253E-1,-3.791540861E-1,9.635862657E-1
2.038607122E0,4.232755899E-1,-4.509716034E-1,-1.638163328E-1,6.398229466E-1
2.046821122E0,6.608062983E-2,-2.956075668E-1,1.712701917E-1,3.479712082E-1
2.055036853E0,-2.465573549E-1,-8.427333832E-2,4.517785907E-1,5.215327601E-1
2.063249622E0,-4.882593155E-1,4.354858398E-2,5.627217293E-1,7.462904146E-1
2.071460968E0,-5.352003574E-1,1.998329163E-1,4.074559212E-1,7.017071645E-1
2.079707353E0,-5.273402333E-1,2.693738937E-1,3.170108795E-2,5.930050382E-1
2.087919430E0,-2.772033215E-1,1.493883133E-1,-3.917955756E-1,5.026552722E-1
2.096151853E0,-1.805549860E-2,5.521774292E-3,-7.154259086E-1,7.156750112E-1
2.104393161E0,2.581936717E-1,-1.927709579E-1,-9.488377571E-1,1.002056737E0
2.112634468E0,2.923080623E-1,-3.132667542E-1,-1.027692318E0,1.113432334E0
2.120874007E0,2.939580977E-1,-2.621612549E-1,-8.746463060E-1,9.592424341E-1
2.129086276E0,2.435603142E-1,-1.426372528E-1,-6.074822545E-1,6.698520001E-1
2.137306391E0,3.042134643E-1,6.183528900E-2,-3.641881943E-1,4.785420312E-1
2.145518930E0,3.931764662E-1,2.381658554E-1,-2.519625425E-1,5.242097205E-1
2.153731084E0,5.142221451E-1,5.198822021E-1,-3.688914776E-1,8.190133337E-1
2.161976584E0,6.616423130E-1,7.249231339E-1,-8.588240147E-1,1.304171303E0
2.170189045E0,8.939696550E-1,9.275484085E-1,-1.483280540E0,1.964598929E0
2.178401891E0,1.004644871E0,1.011222839E0,-1.674076438E0,2.198730285E0
2.186662083E0,1.019473672E0,1.110412598E0,-1.305895090E0,1.994418384E0
2.194901930E0,8.798428774E-1,1.140649796E0,-7.315976620E-1,1.615685794E0
2.203145429E0,6.775592566E-1,9.230728149E-1,-2.429819107E-1,1.170551228E0
2.211361545E0,-7.900297642E-2,8.077182770E-1,-9.339237213E-2,8.169286508E-1
2.219580545E0,-4.041647315E-1,9.204053879E-1,-2.462286949E-1,1.034951100E0
2.227795929E0,-3.786636889E-1,1.165250778E0,-6.634306908E-1,1.393318286E0
2.236011160E0,-3.108165860E-1,1.454878807E0,-1.270707488E0,1.956521611E0
2.244253814E0,-2.534990013E-1,1.732738495E0,-1.865633726E0,2.558756267E0
2.252468352E0,-2.835270464E-1,1.842712402E0,-2.019888878E0,2.748804770E0
