"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.547640314E0,-4.012765884E-1,-6.822255254E-1,-1.454524398E-1,8.047428037E-1
1.555849237E0,-8.302211761E-2,-7.851137519E-1,9.131926298E-2,7.947549831E-1
1.564059852E0,2.833919525E-1,-8.172493577E-1,3.141162395E-1,9.202589436E-1
1.572268737E0,5.782403946E-1,-6.748871803E-1,5.025678277E-1,1.020984369E0
1.580488775E0,8.540792465E-1,-4.182017446E-1,5.357838273E-1,1.091516545E0
1.588738314E0,1.211318970E0,-1.782751679E-1,4.282826781E-1,1.297112846E0
1.596947391E0,1.697522163E0,7.200556993E-2,2.036660910E-1,1.711211902E0
1.605155583E0,1.797555923E0,4.257110357E-1,-1.177238822E-1,1.851025688E0
1.613391160E0,1.516221046E0,7.138645649E-1,-5.329437256E-1,1.758567000E0
1.621599737E0,1.167079926E0,7.714123130E-1,-1.046074986E0,1.746832959E0
1.629807198E0,8.196887970E-1,6.232759953E-1,-1.429894328E0,1.762089805E0
1.638015275E0,4.286708832E-1,3.975411355E-1,-1.568942666E0,1.674329349E0
1.646224737E0,9.717273712E-2,1.038131118E-1,-1.433570862E0,1.440605817E0
1.654432891E0,-9.365081787E-3,-2.740192413E-1,-1.080394030E0,1.114641426E0
1.662648775E0,-1.762104034E-2,-6.466073394E-1,-7.097551823E-1,9.602936901E-1
1.670859544E0,5.799579620E-2,-1.084869623E0,-3.321346939E-1,1.136054165E0
1.679069275E0,1.815938950E-1,-1.518537641E0,6.724339724E-2,1.530834603E0
1.687278506E0,4.129581451E-1,-1.793092012E0,5.287450552E-1,1.914493335E0
1.695513544E0,5.533485413E-1,-1.783388495E0,8.952718973E-1,2.070792337E0
1.703722390E0,5.838069916E-1,-1.560529470E0,1.006721497E0,1.946682050E0
1.711930890E0,6.099061966E-1,-1.266537309E0,9.471856356E-1,1.695070191E0
1.720141775E0,6.389503479E-1,-9.842390418E-1,7.414987683E-1,1.388093823E0
1.728351159E0,5.223407745E-1,-7.158524394E-1,5.138508677E-1,1.024366787E0
1.736558852E0,2.910194397E-1,-3.751845360E-1,2.645493150E-1,5.435458494E-1
1.744768544E0,5.128955841E-2,-1.368296742E-1,1.419458389E-1,2.037194143E-1
1.752977852E0,-1.915979385E-1,-4.859799147E-2,1.604968905E-1,2.546189048E-1
1.761185313E0,-4.342603683E-1,-4.831993580E-2,3.275772333E-1,5.460986426E-1
1.769395582E0,-6.073045731E-1,-1.007391214E-1,5.745896697E-1,8.420929305E-1
1.777631005E0,-8.280563354E-1,-2.701877356E-1,7.834200859E-1,1.171505757E0
1.785838390E0,-1.084553719E0,-4.490966499E-1,1.007839680E0,1.547153964E0
1.794046813E0,-1.314619064E0,-6.729140282E-1,1.140312910E0,1.865837642E0
1.802254890E0,-1.487201691E0,-9.372802377E-1,1.322641492E0,2.199919005E0
1.810463390E0,-1.518551826E0,-1.144730091E0,1.400854588E0,2.361948392E0
1.818672159E0,-1.538101196E0,-1.323392391E0,1.333907604E0,2.428257031E0
1.826891928E0,-1.572210312E0,-1.498598814E0,1.093502522E0,2.431746581E0
1.835100467E0,-1.656799316E0,-1.639404535E0,8.660253286E-1,2.486489709E0
1.843309582E0,-1.691309929E0,-1.689628959E0,6.562550068E-1,2.479122007E0
1.851519428E0,-1.577552795E0,-1.662139654E0,4.709779024E-1,2.339487388E0
1.859755351E0,-1.449481010E0,-1.655418873E0,2.266682386E-1,2.211964135E0
1.867963967E0,-1.438582420E0,-1.588202834E0,9.729599953E-2,2.145081382E0
1.876173159E0,-1.372467995E0,-1.537871838E0,2.249121666E-2,2.061364606E0
1.884382274E0,-1.366094589E0,-1.478044510E0,7.231116295E-3,2.012680374E0
1.892589582E0,-1.306950569E0,-1.432115555E0,-2.043193579E-2,1.938941004E0
1.900798120E0,-1.254867554E0,-1.474801898E0,8.283257484E-3,1.936440505E0
1.909005736E0,-1.245789528E0,-1.507216334E0,9.819906950E-2,1.957890621E0
1.917213428E0,-1.246264458E0,-1.581871033E0,2.261392474E-1,2.026482179E0
1.925420543E0,-1.165371895E0,-1.662473559E0,4.119306803E-1,2.071616971E0
1.933628813E0,-1.134822845E0,-1.669591188E0,6.102894545E-1,2.108983368E0
1.941863466E0,-1.046905518E0,-1.679629564E0,7.545272112E-1,2.118130768E0
1.950071274E0,-8.991880417E-1,-1.686290979E0,8.369511962E-1,2.086289459E0
1.958281697E0,-8.137617111E-1,-1.674409747E0,8.907096982E-1,2.063787753E0
1.966490312E0,-6.876144409E-1,-1.644064903E0,8.860258460E-1,1.990177084E0
1.974701120E0,-4.920072556E-1,-1.677973628E0,8.465519547E-1,1.942760111E0
1.982911543E0,-2.819938660E-1,-1.671311498E0,7.748924494E-1,1.863668686E0
1.991122658E0,-1.269693375E-1,-1.655383468E0,7.833662629E-1,1.835777312E0
1.999333428E0,5.927658081E-2,-1.647028804E0,8.050655127E-1,1.834215929E0
2.007542466E0,2.456388474E-1,-1.615489960E0,7.948936224E-1,1.817141195E0
2.015753081E0,4.081850052E-1,-1.563542247E0,7.988257408E-1,1.802609753E0
2.023988504E0,5.110349655E-1,-1.503475785E0,7.859019637E-1,1.771789510E0
2.032197543E0,5.613965988E-1,-1.379193306E0,7.943599820E-1,1.687704979E0
2.040405851E0,6.047182083E-1,-1.246011019E0,8.032225370E-1,1.601060278E0
2.048614466E0,7.367448807E-1,-1.142897010E0,8.364829421E-1,1.596468073E0
2.056824966E0,7.697830200E-1,-9.905780554E-1,8.541139364E-1,1.517669726E0
2.065034774E0,6.952056885E-1,-7.649984360E-1,8.631757498E-1,1.346701872E0
2.073256235E0,6.709880829E-1,-6.087749004E-1,7.737824917E-1,1.191457608E0
2.081466927E0,8.047609329E-1,-6.693834066E-1,5.365343690E-1,1.176258234E0
2.089676812E0,8.905010223E-1,-8.898773193E-1,1.948457062E-1,1.273906811E0
2.097887120E0,7.509546280E-1,-1.112801313E0,-9.853693843E-2,1.346094033E0
2.106123158E0,5.873203278E-1,-1.296258569E0,-2.637158036E-1,1.447334609E0
2.114333620E0,5.648536682E-1,-1.480919957E0,-2.827624679E-1,1.610011863E0
2.122544389E0,6.860103607E-1,-1.710660458E0,-1.835649908E-1,1.852205583E0
2.130755773E0,7.306118011E-1,-1.778877258E0,-3.307050467E-2,1.923354248E0
2.138968581E0,6.916484833E-1,-1.641173601E0,2.064110637E-1,1.792884252E0
2.147181466E0,6.549243927E-1,-1.269310713E0,6.175408959E-1,1.556095243E0
2.155395196E0,8.009424210E-1,-6.943172812E-1,9.478957653E-1,1.422002683E0
2.163609735E0,9.383888245E-1,-1.283705235E-2,1.165923595E0,1.496701776E0
2.171823235E0,8.324794769E-1,6.411802769E-1,1.149727702E0,1.557564771E0
2.180037389E0,6.696796417E-1,1.060108066E0,9.286130071E-1,1.560327546E0
2.188275581E0,4.375753403E-1,1.312011003E0,6.362123489E-1,1.522370259E0
2.196487504E0,2.482452393E-1,1.398874998E0,4.077648222E-1,1.478089682E0
2.204700273E0,7.735061646E-2,1.285108805E0,2.250006199E-1,1.306947985E0
2.212912427E0,-1.949405670E-1,1.019794106E0,8.227145672E-2,1.041513532E0
2.221125504E0,-4.995288849E-1,6.131510735E-1,-8.049800992E-2,7.949611785E-1
2.229337465E0,-7.980060577E-1,1.378815174E-1,-2.885164917E-1,8.596899133E-1
2.237549811E0,-9.464435577E-1,-3.074421287E-1,-4.951678216E-1,1.111515741E0
2.245761965E0,-9.156942368E-1,-6.916831732E-1,-6.977928877E-1,1.343069790E0
2.253973004E0,-6.074256897E-1,-9.629183412E-1,-8.875392675E-1,1.443573224E0
2.262183927E0,-3.398399353E-1,-1.100033998E0,-1.163355231E0,1.636753303E0
2.270422696E0,-1.293764114E-1,-1.150387526E0,-1.381120682E0,1.802116548E0
2.278633927E0,7.675838470E-2,-1.121548653E0,-1.744384527E0,2.075244711E0
2.286845465E0,4.884243011E-2,-9.061570764E-1,-1.891687155E0,2.098091161E0
2.295056119E0,1.182937622E-2,-5.964866281E-1,-1.686792254E0,1.789190974E0
2.303268042E0,-1.351490021E-1,-2.584477663E-1,-1.478368044E0,1.506861830E0
2.311479119E0,-2.244863510E-1,-1.671607494E-1,-1.258367538E0,1.289118187E0
2.319701157E0,-3.066654205E-1,-1.715714931E-1,-9.218593836E-1,9.865623044E-1
2.327913119E0,-5.185956955E-1,-1.441437006E-1,-6.037257314E-1,8.088285730E-1
2.336125234E0,-7.167129517E-1,-1.235787868E-1,-1.477139592E-1,7.421378480E-1
2.344337465E0,-8.504066467E-1,-1.581833363E-1,3.290191889E-1,9.254550553E-1
2.352576542E0,-9.169626236E-1,-2.414382696E-1,7.093465924E-1,1.184181354E0
2.360789119E0,-8.850221634E-1,-2.976262569E-1,1.047141075E0,1.402978991E0
2.369001657E0,-8.359165192E-1,-3.165192604E-1,1.253996372E0,1.539950574E0
2.377215580E0,-7.553710938E-1,-3.036494255E-1,1.265627861E0,1.504859577E0
2.385428157E0,-7.272901535E-1,-2.575850487E-1,1.108699560E0,1.350746364E0
2.393641888E0,-8.044977188E-1,-1.715372801E-1,8.113853931E-1,1.155416753E0
2.401854118E0,-7.979745865E-1,-4.767227173E-2,5.004881620E-1,9.431460579E-1
2.410065888E0,-7.100658417E-1,2.163517475E-2,1.002274156E-1,7.174309131E-1
2.418278118E0,-7.133293152E-1,1.549665332E-1,-2.188607454E-1,7.620717579E-1
2.426487926E0,-7.215938568E-1,3.024269938E-1,-4.776070118E-1,9.166614634E-1
2.434726041E0,-7.084989548E-1,3.993720412E-1,-6.525591016E-1,1.042737828E0
2.442937618E0,-6.547813416E-1,4.892746210E-1,-7.829968929E-1,1.131906531E0
2.451149657E0,-5.939655304E-1,5.647209287E-1,-8.166285157E-1,1.156973168E0
2.459361426E0,-6.002807617E-1,6.634624004E-1,-8.833926320E-1,1.257339211E0
