"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.018381892E0,-4.045599937E0,-2.222629929E1,-1.238029957E1,2.576134849E1
2.028391267E0,-3.924599886E0,-1.425649929E1,-7.979499817E0,1.680246034E1
2.038381892E0,-2.688999891E0,-1.023099995E1,-5.761600018E0,1.204575091E1
2.048381892E0,-1.666999936E0,-9.737199783E0,-3.594599962E0,1.051252098E1
2.058381892E0,-5.909999609E-1,-9.457399368E0,-5.690999627E-1,9.492921496E0
2.068383455E0,-1.149399996E0,-9.219599724E0,1.487999916E0,9.409372092E0
2.078381892E0,-1.251500010E0,-7.451900005E0,1.729699969E0,7.751704841E0
2.088381892E0,-4.986999929E-1,-4.487800121E0,2.075700045E0,4.969666215E0
2.098381892E0,-1.109999940E-1,-1.473799944E0,1.958099961E0,2.453275918E0
2.108381892E0,6.445999742E-1,1.678399920E0,1.203599930E0,2.163605373E0
2.118395955E0,1.688599944E0,4.615200043E0,8.129999638E-1,4.981205692E0
2.128381892E0,2.760200024E0,7.337100029E0,9.900999665E-1,7.901394747E0
2.138381892E0,3.511099815E0,9.384099960E0,1.611299992E0,1.014817430E1
2.148381892E0,3.585299969E0,1.018879986E1,2.107899904E0,1.100496526E1
2.158381892E0,3.453799963E0,1.024240017E1,2.290599823E0,1.104908788E1
2.168392830E0,3.531799793E0,1.025070000E1,2.177299976E0,1.105853044E1
2.178381892E0,3.801399946E0,1.036069965E1,2.052700043E0,1.122534259E1
2.188381892E0,4.016799927E0,1.048419952E1,1.878199935E0,1.138335435E1
2.198381892E0,4.118400097E0,1.049399948E1,1.674499989E0,1.139689408E1
2.208381892E0,4.076399803E0,1.034099960E1,1.473199964E0,1.121265474E1
2.218391267E0,3.870899916E0,1.013249969E1,1.267400026E0,1.092051826E1
2.228381892E0,3.621099949E0,9.985799789E0,1.135999918E0,1.068265220E1
2.238381892E0,3.486599922E0,9.998299599E0,8.410999775E-1,1.062213835E1
2.248381892E0,3.371899843E0,1.032679939E1,3.471999764E-1,1.086890252E1
2.258381892E0,3.113699913E0,1.052089977E1,9.339999408E-2,1.097238273E1
2.268392830E0,2.791299820E0,1.053059959E1,-1.723999977E-1,1.089562317E1
2.278381892E0,2.383699894E0,1.048169994E1,-4.736999869E-1,1.075976071E1
2.288381892E0,2.029399872E0,1.031339931E1,-6.500999928E-1,1.053125345E1
2.298381892E0,1.849499941E0,1.017129993E1,-5.875999928E-1,1.035477021E1
2.308381892E0,1.759499907E0,1.009369946E1,-1.975999922E-1,1.024781218E1
2.318381892E0,1.664099932E0,1.005119991E1,5.435999632E-1,1.020251681E1
2.328381892E0,1.544399977E0,1.001499939E1,1.570099950E0,1.025429656E1
2.338381892E0,1.388599992E0,9.878699303E0,2.589400053E0,1.030640104E1
2.348381892E0,1.241999984E0,9.545800209E0,3.113299847E0,1.011718842E1
2.358381892E0,1.286999941E0,9.252999306E0,2.961400032E0,9.800217097E0
2.368395955E0,1.256600022E0,9.118100166E0,2.634999990E0,9.574028369E0
2.378381892E0,1.041700006E0,8.611100197E0,1.480700016E0,8.799355547E0
2.388381892E0,5.958999991E-1,7.190799713E0,-1.664999962E0,7.405060580E0
2.398392830E0,-1.754999906E-1,4.059299946E0,-6.226299763E0,7.434751175E0
2.408381892E0,-3.299999982E-3,3.756699800E0,-3.632399797E0,5.225622697E0
2.418381892E0,-3.749399900E0,-6.148099899E0,-1.103399992E0,7.285233251E0
