"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.024647287E0,-4.633054733E-1,-4.334130287E-1,9.021979570E-2,6.408107573E-1
2.032857826E0,-2.582650185E-1,-1.307544708E0,3.276240826E-2,1.333209421E0
2.041102941E0,-1.857376099E-2,-2.044624329E0,7.715749741E-2,2.046163950E0
2.049313057E0,1.473321915E-1,-2.538649082E0,1.409808397E-1,2.546825776E0
2.057524980E0,2.797722816E-1,-2.745636940E0,1.297066212E-1,2.762900386E0
2.065760480E0,2.035136223E-1,-2.532258511E0,8.068394661E-2,2.541704322E0
2.073998710E0,-3.658533096E-2,-2.141654491E0,-7.367837429E-2,2.143233760E0
2.082208710E0,-2.408537865E-1,-1.488918781E0,-2.901338339E-1,1.535925560E0
2.090445980E0,-4.625377655E-1,-8.738660812E-1,-4.606523514E-1,1.090772067E0
2.098656864E0,-7.535257339E-1,-6.320428848E-2,-5.666717887E-1,9.449405960E-1
2.106883556E0,-1.053781033E0,6.228675842E-1,-5.020607710E-1,1.323058392E0
2.115094287E0,-1.306976318E0,1.159716129E0,-3.042476773E-1,1.773610793E0
2.123309249E0,-1.582747459E0,1.500700951E0,-6.798690557E-2,2.182158354E0
2.131519479E0,-1.831581116E0,1.604643822E0,2.289814949E-1,2.445813505E0
2.139730018E0,-2.006584644E0,1.628882408E0,4.376812577E-1,2.621298289E0
2.147963479E0,-2.077103615E0,1.537135124E0,6.689975858E-1,2.669213664E0
2.156204325E0,-2.079864502E0,1.265749931E0,8.035516143E-1,2.563913889E0
2.164418441E0,-2.086647034E0,9.008159637E-1,7.984113693E-1,2.408947064E0
2.172658248E0,-2.005044460E0,4.764080048E-1,7.402537465E-1,2.189781606E0
2.180871325E0,-1.856328964E0,-5.336761475E-3,6.897680163E-1,1.980344824E0
2.189116671E0,-1.710793018E0,-4.337377548E-1,6.627484560E-1,1.885252425E0
2.197329941E0,-1.507250786E0,-8.178501129E-1,5.853910446E-1,1.812006185E0
2.205548787E0,-1.321319103E0,-1.092526436E0,4.527677596E-1,1.773272915E0
2.213759402E0,-1.166067123E0,-1.333596230E0,2.511550188E-1,1.789209402E0
2.221970402E0,-9.953846931E-1,-1.600466251E0,2.971041203E-2,1.884984249E0
2.230220864E0,-8.542666435E-1,-1.804220200E0,-2.180603147E-1,2.008116612E0
2.238461556E0,-6.832289696E-1,-2.016710758E0,-5.116299391E-1,2.189906231E0
2.246694171E0,-5.800709724E-1,-2.131175041E0,-6.760877967E-1,2.309866684E0
2.254933017E0,-5.665273666E-1,-2.146743774E0,-7.664040923E-1,2.348794866E0
2.263193979E0,-6.305131912E-1,-2.099088669E0,-7.784045339E-1,2.325861935E0
2.271437979E0,-7.007236481E-1,-2.067401409E0,-6.843464971E-1,2.287682746E0
