"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.970526176E0,1.582700014E0,1.051209927E1,9.905999899E-1,1.067663143E1
1.980526176E0,1.282599926E0,1.051599979E1,5.022999644E-1,1.060582951E1
1.990526176E0,1.049700022E0,1.046099949E1,2.272000015E-1,1.051598784E1
2.000526176E0,8.373999596E-1,1.041539955E1,4.859999940E-2,1.044912190E1
2.010526176E0,6.570999622E-1,1.034000015E1,-1.120999977E-1,1.036146466E1
2.020526176E0,4.406999946E-1,1.022499943E1,-1.278999895E-1,1.023529131E1
2.030526176E0,3.055999875E-1,1.018789959E1,-3.849999979E-2,1.019255472E1
2.040526176E0,1.824999899E-1,1.015059948E1,3.021000028E-1,1.015673375E1
2.050526176E0,2.159999870E-2,1.007369995E1,8.428999782E-1,1.010892564E1
2.060526176E0,-2.006999999E-1,9.771100044E0,1.284500003E0,9.857211412E0
2.070526176E0,4.799999762E-3,9.388999939E0,1.151000023E0,9.459288765E0
2.080526176E0,1.662999988E-1,9.231800079E0,9.939000010E-1,9.286636937E0
2.090526176E0,2.638999820E-1,9.034500122E0,1.094799995E0,9.104417757E0
2.100526176E0,4.491999745E-1,8.796699524E0,1.817499995E0,8.993720552E0
2.110526176E0,6.900999546E-1,7.929499626E0,5.032700062E0,9.417073440E0
2.120526176E0,1.692299962E0,5.028800011E0,1.110129929E1,1.230412754E1
2.130526176E0,-5.654900074E0,-6.200519943E1,2.817599869E1,6.834112637E1
2.140526176E0,-1.180289936E1,-6.841970062E1,3.261859894E1,7.671073499E1
2.150526176E0,-1.395829964E1,-6.849259949E1,2.144859886E1,7.311711637E1
2.160526176E0,4.372999966E-1,-4.243449783E1,6.910500050E0,4.299573059E1
2.170526176E0,5.337500095E0,-1.290199947E1,-2.447499990E0,1.417535728E1
2.180526176E0,1.676899910E0,-1.445099950E0,-2.726899910E1,2.735870280E1
2.190530864E0,-5.019999981E0,1.354099989E0,-3.333659744E1,3.373963123E1
2.200526176E0,-1.381999969E0,2.376199961E0,-2.867679977E1,2.880824700E1
2.210527739E0,-5.315999985E-1,2.717599869E0,-2.055060005E1,2.073632345E1
2.220526176E0,-4.016000032E-1,3.272300005E0,-1.117840004E1,1.165443509E1
2.230526176E0,1.234200001E0,4.567599773E0,-3.701399803E0,6.007210487E0
2.240527739E0,2.593899965E0,6.056499958E0,-4.226000011E-1,6.602128409E0
2.250526176E0,3.260299921E0,7.751699924E0,4.872999787E-1,8.423530647E0
2.260526176E0,2.741099834E0,9.067500114E0,5.442000031E-1,9.488379223E0
2.270526176E0,2.188899994E0,9.574299812E0,8.273999691E-1,9.856119459E0
2.280526176E0,2.003399849E0,9.782400131E0,8.227999806E-1,1.001927957E1
2.290526176E0,2.246999979E0,1.003499985E1,1.670599937E0,1.041830768E1
2.300526176E0,2.654299974E0,1.025379944E1,2.850499868E0,1.096863988E1
2.310526176E0,3.190299988E0,1.057649994E1,3.648999929E0,1.163424108E1
2.320526176E0,3.561899900E0,1.080819988E1,3.882099867E0,1.202393509E1
2.330541801E0,4.141799927E0,1.098989964E1,4.618599892E0,1.261997883E1
